Date,Price,Open,High,Low,Volume,Chg%,Log_Price,Mean_12,First_Diff
2022-05-18,50235,50159,50395,49910,13460,0.0,10.824467273896415,10.833629352446286,-3.9812086955137715e-05
2022-05-19,50579,50344,50780,50085,15310,0.68,10.831291749368175,10.832902648956875,0.006824475471759683
2022-05-20,50842,50551,50886,50514,11760,0.52,10.836478063632697,10.832912483926103,0.005186314264522096
2022-05-23,50934,50854,51165,50827,10010,0.18,10.838285955966024,10.831744350580465,0.0018078923333266772
2022-05-24,51146,50875,51239,50875,9990,0.42,10.842439566953361,10.831362336718206,0.004153610987337686
2022-05-25,50815,51100,51143,50700,10610,-0.65,10.835946865571866,10.83101702670568,-0.006492701381494825
2022-05-26,50858,50800,50918,50615,7050,0.08,10.836792714569413,10.831338802781865,0.0008458489975460282
2022-05-27,50961,50950,51108,50863,10050,0.2,10.838815913287421,10.831500848736113,0.002023198718008601
2022-05-30,50908,51097,51115,50835,3000,-0.1,10.837775361111937,10.83258663505996,-0.001040552175483711
2022-05-31,50924,50880,51280,50755,340,0.03,10.838089604181535,10.834205964013286,0.0003142430695977083
2022-06-01,50504,50650,50849,50317,150,-0.82,10.829807820047462,10.834558164547474,-0.008281784134073433
2022-06-02,51078,50900,51296,50900,10,1.14,10.841109155112113,10.835941670308202,0.011301335064651141
2022-06-03,51287,52030,52030,51030,40,0.41,10.845192587738747,10.837668779795061,0.0040834326266345755
2022-06-06,50871,51087,51120,50820,7550,-0.81,10.837048295575237,10.838148491978984,-0.008144292163510869
2022-06-07,50929,50822,51030,50680,9200,0.11,10.838187784893032,10.838290968750679,0.0011394893177953946
2022-06-08,51036,50865,51103,50835,7540,0.21,10.840286545041634,10.838457684506979,0.002098760148601997
2022-06-09,50971,51047,51095,50805,8080,-0.13,10.839012122525581,10.838172064137998,-0.0012744225160528089
2022-06-10,51645,50893,51725,50460,23680,1.32,10.852148664440733,10.839522214043738,0.013136541915152122
2022-06-13,50682,51457,51633,50600,19290,-1.86,10.833326096955552,10.839233329242582,-0.01882256748518074
2022-06-14,50251,50630,50680,50200,10820,-0.85,10.824785726220822,10.838064146987032,-0.008540370734730018
2022-06-15,50433,50398,50830,50272,14220,0.36,10.828401001701168,10.837282950369469,0.003615275480346014
2022-06-16,50945,50775,51040,50317,16960,1.02,10.838501898408385,10.837317308221705,0.010100896707216478
2022-06-17,50824,50889,51130,50800,10680,-0.24,10.836123962946369,10.837843653463281,-0.0023779354620163673
2022-06-20,50748,50847,50933,50711,5740,-0.15,10.834627487260489,10.837303514475645,-0.001496475685879517
2022-06-21,50775,50850,50945,50685,7270,0.05,10.835159386448586,10.836467414368132,0.0005318991880969293
2022-06-22,50898,50738,51098,50541,14350,0.24,10.83757890903579,10.836511632156514,0.00241952258720346
2022-06-23,50608,50808,51007,50575,12730,-0.57,10.83186494554543,10.835984728877543,-0.005713963490359575
2022-06-24,50614,50580,50715,50442,8270,0.01,10.831983496848645,10.835292808194795,0.00011855130321514196
2022-06-27,50681,50753,50945,50608,7910,0.13,10.833306365889975,10.834817328475163,0.0013228690413296107
2022-06-28,50824,50770,50930,50728,7010,0.28,10.836123962946369,10.833481936683965,0.00281759705639395
2022-06-29,50836,50790,51171,50740,2870,0.02,10.83636004400196,10.833734765604499,0.000236081055591697
2022-06-30,50719,50850,51038,50590,430,-0.23,10.834055872828415,10.834507277821798,-0.0023041711735451997
2022-07-01,52227,51520,53675,51188,150,2.97,10.863354881526828,10.837420101140603,0.02929900869841262
2022-07-04,51808,52597,52597,51421,130,-0.8,10.855299856477362,10.838819930979684,-0.008055025049465314
2022-07-05,52238,52766,52766,51999,20,0.83,10.863565478378225,10.84110672393234,0.008265621900862996
2022-07-06,50581,51448,51595,50515,18620,-3.17,10.83133129068886,10.840832040884704,-0.03223418768936526
2022-07-07,50691,50741,50909,50607,9490,0.22,10.833503659028759,10.840694063599718,0.002172368339898867
2022-07-08,50832,50710,51030,50411,12500,0.28,10.836281356509298,10.84058593422251,0.002777697480539132
2022-07-11,50709,50790,50916,50675,7130,-0.24,10.833858688618287,10.840752079478582,-0.0024226678910110877
2022-07-12,50532,50755,50825,50512,10230,-0.35,10.830362077949928,10.840616961237023,-0.003496610668358713
2022-07-13,50849,50550,50980,50200,16590,0.63,10.83661573559995,10.840892742046186,0.006253657650022504
2022-07-14,50323,50750,50786,50166,16020,-1.03,10.826217508039186,10.840067204137256,-0.01039822756076525
2022-07-15,50212,50305,50387,50051,11800,-0.22,10.8240093209381,10.839037977215265,-0.0022081871010861676
2022-07-18,50457,50210,50670,50210,11420,0.49,10.828876767395542,10.83860638509586,0.004867446457442526
2022-07-19,50395,50419,50540,50300,7050,-0.12,10.827647242788979,10.835630748534372,-0.0012295246065630039
2022-07-20,50309,50386,50530,50280,7830,-0.17,10.825939266523756,10.833184032704906,-0.0017079762652230102
2022-07-21,50427,50255,50527,49770,18510,0.23,10.828282024901505,10.83024374491518,0.002342758377748666
2022-07-22,50720,50420,50912,50380,11080,0.58,10.834075589111107,10.830472436450366,0.005793564209602309
2022-07-25,50567,50735,50826,50475,8690,-0.3,10.831054468604599,10.830268337248354,-0.003021120506508268
2022-07-26,50612,50580,50735,50501,6640,0.09,10.831943981309154,10.829906889315007,0.0008895127045551732
2022-07-27,50722,50589,50760,50525,6960,0.22,10.834115020510335,10.829928250306011,0.002171039201181557
2022-07-28,51274,50900,51345,50876,9830,1.09,10.844939080068784,10.831143000482584,0.01082405955844834
2022-07-29,51365,51443,51467,51166,5680,0.18,10.846712285650364,10.83198437965345,0.0017732055815802283
2022-08-01,51260,51899,51899,51023,1350,-0.2,10.844665999918062,10.83352175397669,-0.0020462857323018113
2022-08-02,51274,51438,51527,51100,230,0.03,10.844939080068784,10.835265900570915,0.000273080150721583
2022-08-03,51216,51250,51375,51137,70,-0.11,10.843807262209644,10.836510108472089,-0.0011318178591395167
2022-08-04,51802,51713,51903,51713,10,1.14,10.855184037540836,10.838804841368079,0.011376775331191524
2022-08-05,51641,51935,51965,51525,60,-0.31,10.852071209606546,10.840982503291643,-0.003112827934289797
2022-08-08,52183,51902,52231,51734,8690,1.05,10.862512050330492,10.843835005410725,0.010440840723946465
2022-08-09,52383,52274,52479,52184,4660,0.38,10.866337390190237,10.846523488833988,0.0038253398597447585
2022-08-10,52184,52350,52485,52105,10090,-0.38,10.862531213475933,10.849146550906598,-0.003806176714304499
2022-08-11,52246,52065,52400,51903,9130,0.12,10.863718611872649,10.85179443678689,0.0011873983967163326
2022-08-12,52456,52280,52480,52195,7620,0.4,10.867730001943455,10.85459568523965,0.004011390070806087
2022-08-16,51821,52225,52455,51765,11110,-1.21,10.855550751498411,10.855479991192118,-0.012179250445043976
2022-08-17,51563,51821,51944,51507,9050,-0.5,10.850559639999718,10.855800604054565,-0.004991111498693357
2022-08-18,51642,51600,51851,51600,7360,0.15,10.852090573877529,10.856419318551188,0.0015309338778113357
2022-08-19,51517,51697,51697,51453,5930,-0.24,10.849667129269148,10.856813322651218,-0.0024234446083806205
2022-08-22,51217,51451,51468,51060,8290,-0.58,10.843826787167423,10.856814949731032,-0.005840342101725682
2022-08-23,51458,51232,51565,51130,7920,0.47,10.848521219942494,10.85625971493117,0.004694432775071533
2022-08-24,51480,51363,51581,51319,5220,0.04,10.848948661710063,10.855999502606464,0.0004274417675684816
2022-08-25,51628,51499,51816,51499,10730,0.29,10.851819439955078,10.855108451741843,0.0028707782450148045
2022-08-26,51242,51578,51638,51175,7330,-0.75,10.844314787255186,10.85327323483059,-0.007504652699891423
2022-08-29,51181,51092,51317,50855,6300,-0.12,10.843123648405275,10.85165593774137,-0.0011911388499115105
2022-08-30,50701,51073,51141,50610,2380,-0.94,10.83370091325064,10.8491544628562,-0.009422735154634765
2022-08-31,50520,50499,50702,50415,110,-0.36,10.830124576464428,10.846020677399617,-0.003576336786212053
2022-09-01,50169,50280,50351,49990,150,-0.69,10.823152585049232,10.843320830195518,-0.006971991415195333
2022-09-02,50313,50275,50390,50275,0,0.29,10.826018771999738,10.841275757862187,0.002866186950505778
2022-09-05,50604,50900,50900,50300,0,0.58,10.831785903534561,10.839583702000274,0.005767131534822667
2022-09-06,50354,50610,50774,50323,8520,-0.49,10.82683333888396,10.83768088613484,-0.004952564650601232
2022-09-07,50570,50310,50596,50068,10290,0.43,10.831113794074028,10.836621470043724,0.004280455190068366
2022-09-08,50429,50546,50825,50281,11950,-0.28,10.828321685407577,10.834938175499147,-0.0027921086664512984
2022-09-09,50592,50545,50783,50435,11780,0.32,10.831548740009199,10.833488182024075,0.0032270546016217594
2022-09-12,50696,50553,50844,50453,12830,0.21,10.833602291003352,10.831970086278098,0.002053550994153497
2022-09-13,50233,50678,50678,50090,19970,-0.91,10.824427460224394,10.83031280902553,-0.00917483077895831
2022-09-14,50101,50174,50220,50075,11570,-0.26,10.821796246953596,10.828535525571226,-0.0026312132707975167
2022-09-15,49394,50020,50020,49258,21400,-1.41,10.807584238309577,10.826359135992803,-0.014212008644019392
2022-09-16,49451,49213,49545,49008,16470,0.12,10.808737559293304,10.824576884561877,0.001153320983727113
2022-09-19,49361,49390,49463,49125,8750,-0.18,10.806915917693338,10.823223828948885,-0.0018216415999656732
2022-09-20,49218,49470,49569,49157,8850,-0.29,10.804014689230804,10.821390155384806,-0.0029012284625338225
2022-09-21,49428,49202,49548,49155,15990,0.43,10.808272344224081,10.819430692108932,0.004257654993276461
2022-09-22,49955,49338,50140,49257,16900,1.07,10.818877879167118,10.818767737132532,0.010605534943037398
2022-09-23,49382,49952,50017,49251,13950,-1.15,10.8073412643066,10.816786692985247,-0.011536614860517602
2022-09-26,49110,49200,49621,49050,13780,-0.55,10.80181795903329,10.81457804912072,-0.005523305273310797
2022-09-27,49160,49215,49365,49035,14680,0.1,10.802835563679972,10.812185284426619,0.001017604646682102
2022-09-28,49726,49008,49773,48888,13390,1.15,10.814283214128304,10.810575361353699,0.01144765044833207
2022-09-29,49902,49709,49923,49542,560,0.35,10.817816361096742,10.810024436426394,0.0035331469684383165
2022-09-30,50029,49920,50200,49910,100,0.25,10.820358116275292,10.809904592203202,0.0025417551785498205
2022-10-03,50245,50120,50550,50088,10,0.43,10.82466631848306,10.811328098884326,0.0043082022077669535
2022-10-04,51127,50801,51698,50800,10,1.76,10.842068012384344,10.814105636641912,0.017401693901284432
2022-10-05,51361,51263,51390,51115,6570,0.46,10.84663440857928,10.817415510882407,0.004566396194936928
2022-10-06,51711,51500,51799,51500,12580,0.68,10.853425803822502,10.821533103765049,0.006791395243221032
2022-10-07,51716,51678,51872,51421,14320,0.01,10.853522490374443,10.825303949277577,9.668655194161602e-05
2022-10-10,50871,51453,51453,50763,15000,-1.63,10.837048295575237,10.826818150644923,-0.016474194799206643
2022-10-11,50874,50800,50980,50548,11160,0.01,10.837107266532058,10.829298650830376,5.8970956821724485e-05
2022-10-12,50713,50563,50805,50550,7650,-0.32,10.833937566968194,10.831975284824951,-0.00316969956386437
2022-10-13,50615,50696,50920,50200,16460,-0.19,10.832003254032852,10.834405925687692,-0.0019343129353419641
2022-10-14,50067,50551,50731,49982,14440,-1.08,10.821117387411512,10.83497544012796,-0.010885866621340057
2022-10-17,50231,50169,50474,50105,8780,0.33,10.824387644967183,10.835523047117164,0.003270257555671563
2022-10-18,50192,50219,50293,50084,7200,-0.08,10.82361093043046,10.835794114963427,-0.0007767145367232331
2022-10-19,49981,50063,50233,49856,9050,-0.42,10.819398212191988,10.835355106105837,-0.004212718238472135
2022-10-20,49938,49875,50168,49856,10020,-0.09,10.81853751497415,10.833394231321655,-0.0008606972178384353
2022-10-21,50361,49901,50388,49616,17150,0.85,10.826972344990523,10.831755726022593,0.00843483001637324
2022-10-24,50319,50355,50449,50270,1110,-0.08,10.826138018362865,10.829481743900956,-0.0008343266276575889
2022-10-25,50353,50292,50525,50087,9110,0.07,10.82681347929128,10.827255992977358,0.0006754609284147506
2022-10-26,50411,50500,50560,50361,4410,0.12,10.827964684213782,10.826499025363903,0.0011512049225022025
2022-10-27,50450,50411,50550,50330,8990,0.08,10.828738025781755,10.825801588634713,0.0007733415679727074
2022-10-28,49956,50458,50495,49824,10970,-0.98,10.818897896982977,10.82454828280261,-0.00984012879877838
2022-10-31,50070,49964,50194,49920,6350,0.23,10.82117730532399,10.823646120410205,0.002279408341014033
2022-11-01,50250,50094,50450,50093,190,0.36,10.824765825921322,10.82395015695269,0.0035885205973311685
2022-11-02,50414,50376,50740,50346,350,0.33,10.828024193264135,10.824253202644101,0.003258367342812818
2022-11-03,49876,50185,50217,49815,50,-1.07,10.817295204116476,10.823726892117937,-0.010728989147658297
2022-11-04,50615,50048,50650,50048,110,1.48,10.832003254032852,10.824777312271342,0.014708049916375643
2022-11-07,50901,50717,51029,50717,9680,0.57,10.837637848711049,10.826369006749417,0.005634594678197047
2022-11-08,51581,50752,51648,50615,15490,1.34,10.850908666606845,10.828363700217444,0.013270817895795872
2022-11-09,51474,51568,51680,51315,11720,-0.21,10.848832104801021,10.83025487408729,-0.002076561805823829
2022-11-10,52033,51469,52139,51469,15540,1.09,10.85963341166499,10.832989868451767,0.010801306863969629
2022-11-11,52275,52033,52451,52002,13180,0.47,10.864273524296834,10.836015605125354,0.004640112631843607
2022-11-14,52601,52274,52672,52217,10440,0.62,10.87049040995193,10.839494970472868,0.006216885655096149
2022-11-15,52545,52615,52850,52501,15080,-0.11,10.869425224299697,10.843705581082595,-0.00106518565223368
2022-11-16,52883,52711,52999,52701,11390,0.64,10.87583720514026,10.84826057273395,0.006411980840562492
2022-11-17,52698,52854,52854,52626,8270,-0.35,10.872332783145172,10.852224485835938,-0.00350442199508727
2022-11-18,52501,52750,52844,52411,8100,-0.37,10.868587496017359,10.855604761065374,-0.0037452871278134126
2022-11-21,52201,52401,52515,52066,8750,-0.57,10.862856930775358,10.859401571620282,-0.0057305652420005515
2022-11-22,52161,52248,52384,52129,8400,-0.08,10.862090368195899,10.861908831133867,-0.0007665625794590625
2022-11-23,52259,52000,52296,52000,9680,0.19,10.863967403797764,10.864102960724429,0.0018770356018649181
2022-11-24,52494,52375,52549,52375,5960,0.45,10.86845415633432,10.865565084868384,0.004486752536555727
2022-11-25,52386,52550,52580,52274,5570,-0.21,10.866394659038862,10.86702863105487,-0.002059497295457291
2022-11-28,52148,52280,52669,52111,9450,-0.45,10.86184110878267,10.867212605814677,-0.004553550256192196
2022-11-29,52357,52237,52525,52210,3160,0.4,10.865840922736847,10.867343222351344,0.003999813954177256
2022-11-30,52434,52464,52634,52360,650,0.15,10.8673105148556,10.867078231093316,0.0014695921187524164
2022-12-01,53339,52768,53593,52723,280,1.73,10.884423049903722,10.868328049893654,0.017112535048122268
2022-12-02,53346,53246,53544,53130,140,0.01,10.884554277349194,10.86905447257773,0.00013122744547189313
2022-12-05,53300,53646,53735,53000,160,-0.09,10.883691610153935,10.870001041495128,-0.0008626671952587373
2022-12-06,53446,53500,53598,53256,6840,0.27,10.886427077357213,10.87148767327345,0.002735467203278219
2022-12-07,53665,53444,53715,53401,6290,0.41,10.890516298915625,10.873792620618472,0.004089221558411182
2022-12-08,53741,53646,53866,53614,5370,0.14,10.89193149010949,10.876279380777937,0.0014151911938657946
2022-12-09,53950,53860,54085,53704,8680,0.39,10.895812970686281,10.878933178018647,0.003881480576790608
2022-12-12,53791,53802,53957,53721,5810,-0.29,10.892861445910619,10.88096711881667,-0.0029515247756624063
2022-12-13,54376,53875,54599,53810,11970,1.09,10.903678159026475,10.884074077148973,0.010816713115856302
2022-12-14,54340,54449,54529,54252,6180,-0.07,10.90301588298034,10.887505308332111,-0.000662276046135446
2022-12-15,53795,54073,54131,53580,10790,-1.0,10.89293580502801,10.889763215189708,-0.010080077952329347
2022-12-16,53957,53855,54065,53690,7310,0.3,10.895942712037812,10.89214923162156,0.0030069070098015516
2022-12-19,53945,54100,54222,53863,5440,-0.02,10.89572028798544,10.893090668128368,-0.00022242405237093976
2022-12-20,54541,53955,54650,53955,9990,1.1,10.906707991398342,10.894936810965797,0.01098770341290134
2022-12-21,54684,54527,54849,54501,5820,0.26,10.909326441051883,10.897073046873961,0.0026184496535410773
2022-12-22,54066,54650,54733,54005,10850,-1.13,10.897960801463093,10.89803419054945,-0.011365639588790444
2022-12-23,54104,54089,54249,54000,5230,0.07,10.898663399254776,10.898713115577713,0.000702597791683246
2022-12-26,54230,54070,54281,54050,2780,0.23,10.900989539835106,10.899467953054847,0.0023261405803296498
2022-12-27,54546,54293,54880,54219,6980,0.58,10.906799661349913,10.90038351061015,0.00581012151480742
2022-12-28,54324,54451,54505,54124,5090,-0.41,10.902721397223958,10.901205173219594,-0.004078264125954689
2022-12-29,54642,54308,54691,54235,8039,0.59,10.908558096795874,10.90161183470038,0.00583669957191546
2022-12-30,54779,54634,54869,54516,2940,0.25,10.911062187812915,10.902282360103094,0.002504091017041077
2023-01-02,55016,54900,55029,54898,550,0.43,10.915379330999672,10.904152653934064,0.004317143186757022
2023-01-03,55380,55419,55820,55264,1590,0.66,10.921973796724952,10.906321910991325,0.00659446572528033
2023-01-04,55688,55600,55821,55555,450,0.56,10.927519962848502,10.908971883896582,0.005546166123549412
2023-01-05,55071,56107,56107,54997,740,-1.11,10.91637854079876,10.909777763013283,-0.011141422049741223
2023-01-06,55628,55303,55700,55205,9170,1.01,10.926441950598502,10.911204055475501,0.010063409799741407
2023-01-09,55792,55952,56077,55721,8180,0.29,10.929385768915433,10.913822802763198,0.002943818316930802
2023-01-10,55642,55849,55879,55580,6970,-0.27,10.92669359075441,10.916158652054833,-0.0026921781610234063
2023-01-11,55641,55655,55855,55472,7340,0.0,10.926675618557397,10.918299158615023,-1.7972197012383617e-05
2023-01-12,55801,55700,55920,55550,8850,0.29,10.929547069355774,10.920194775948845,0.00287145079837714
2023-01-13,56224,55845,56253,55800,11810,0.76,10.937098990986824,10.923059575429084,0.007551921631050007
2023-01-16,56414,56295,56460,56262,5510,0.34,10.940472633633293,10.925719120165537,0.0033736426464692215
2023-01-17,56306,56230,56430,56230,6770,-0.19,10.938556380385453,10.928010302879914,-0.0019162532478400607
2023-01-18,56220,56289,56492,56073,9600,-0.15,10.937027844460523,10.92981434566832,-0.0015285359249297414
2023-01-19,56443,56299,56470,56187,7670,0.4,10.940986558345775,10.931398742470053,0.003958713885252152
2023-01-20,56569,56540,56768,56507,6480,0.22,10.943216410966887,10.932706779813254,0.0022298526211113057
2023-01-23,56705,56610,56799,56385,8710,0.24,10.945617669249431,10.935143373850808,0.0024012582825445605
2023-01-24,56881,56815,57000,56633,9070,0.31,10.948716645194592,10.936999598400483,0.0030989759451607313
2023-01-25,56865,56895,56929,56650,6580,-0.03,10.948435316618545,10.938587060709075,-0.0002813285760474571
2023-01-27,56789,56730,56895,56500,10210,-0.13,10.947097923982511,10.940287421811417,-0.0013373926360333854
2023-01-30,56754,56760,57001,56588,4850,-0.06,10.946481417441225,10.941937905051736,-0.0006165065412861992
2023-01-31,56864,56700,56935,56460,1040,0.19,10.948417730954377,10.943510460184953,0.0019363135131520437
2023-02-01,57599,56879,58100,56800,640,1.29,10.961260485422166,10.945523918054564,0.012842754467788708
2023-02-02,57710,58299,58895,57700,210,0.19,10.963185747705012,10.947416677560541,0.001925262282846063
2023-02-03,57424,57962,57990,57202,90,-0.5,10.958217613387388,10.949055113644036,-0.0049681343176235515
2023-02-06,56926,56690,57076,56665,10030,-0.87,10.949507457751732,10.950095081418304,-0.008710155635656136
2023-02-07,57175,57000,57269,56888,9070,0.44,10.953872018890982,10.95116886979707,0.004364561139249545
2023-02-08,57128,57188,57303,56930,7560,-0.08,10.953049643228946,10.951988305818908,-0.0008223756620360234
2023-02-09,56797,57117,57281,56690,9660,-0.58,10.947238786412973,10.952123398915871,-0.005810856815973153
2023-02-10,56711,56740,56800,56465,10530,-0.15,10.945723474426929,10.951873968018566,-0.0015153119860435993
2023-02-13,56486,56759,56839,56466,7870,-0.4,10.94174809881949,10.951316699868643,-0.003975375607438991
2023-02-14,56679,56560,56949,56367,16320,0.34,10.945159050741427,10.951155127098554,0.0034109519219374107
2023-02-15,56151,56634,56634,56103,10490,-0.93,10.935799769447005,10.950264989765701,-0.009359281294422317
2023-02-16,56229,56235,56280,55929,8920,0.14,10.937187917027094,10.949329171938428,0.001388147580088983
2023-02-17,56232,56348,56348,55737,9200,0.01,10.937241268855741,10.947327570557894,5.335182864740773e-05
2023-02-20,56202,56194,56339,56181,3510,-0.05,10.936707622437186,10.945121060118908,-0.0005336464185550227
2023-02-21,56157,56181,56285,56000,6390,-0.08,10.935906618469438,10.943261810542412,-0.0008010039677479597
2023-02-22,56060,56103,56350,55963,6300,-0.17,10.934177824718779,10.941984341122998,-0.0017287937506598183
2023-02-23,55630,56000,56000,55566,6190,-0.77,10.926477903069339,10.939701498137863,-0.00769992164944
2023-02-24,55535,55794,55794,55486,6660,-0.17,10.92476873160122,10.937344755502219,-0.0017091714681178871
2023-02-27,55447,55503,55540,55341,2610,-0.16,10.923182888519593,10.935340097344437,-0.0015858430816280134
2023-02-28,55714,55549,55999,55325,380,0.48,10.927986740832239,10.933862036211545,0.0048038523126461286
2023-03-01,56047,55990,56144,55799,110,0.6,10.933945903428258,10.933211853262277,0.005959162596019141
2023-03-02,55915,55935,56050,55100,170,-0.24,10.93158795946229,10.932080928989015,-0.0023579439659684454
2023-03-03,55879,55999,56029,55710,60,-0.06,10.930943917720436,10.931676274678468,-0.0006440417418538402
2023-03-06,55752,55605,55986,55605,6390,-0.23,10.928668563118356,10.930966328519405,-0.0022753546020801707
2023-03-07,55077,55655,55677,55050,7900,-1.21,10.916487485128314,10.92923684654212,-0.01218107799004109
2023-03-08,54955,55010,55140,54888,7210,-0.22,10.914269947503001,10.927367040297606,-0.0022175376253130707
2023-03-09,55272,54987,55395,54819,9130,0.58,10.920021730168632,10.92604329960587,0.005751782665630145
2023-03-10,56101,55257,56147,55253,13840,1.5,10.934908916663861,10.92610422393463,0.014887186495229798
2023-03-13,57539,56216,57600,56216,18780,2.56,10.96021825774006,10.928915920157188,0.02530934107619842
2023-03-14,57417,57001,57678,57000,11660,-0.21,10.958095705706183,10.931693167999269,-0.002122552033876346
2023-03-15,58263,57420,58557,57015,20000,1.47,10.97272252249356,10.935821470830433,0.014626816787377095
2023-03-16,57942,58186,58430,57800,14100,-0.55,10.967197789194973,10.939089058193995,-0.005524733298587492
2023-03-17,59231,58250,59295,58066,16730,2.22,10.989200332464636,10.943693593947025,0.022002543269662667
2023-03-20,59424,59317,60320,59120,24580,0.33,10.992453464152433,10.948765719337871,0.003253131687797506
2023-03-21,58520,59472,59632,58474,16820,-1.52,10.97712385513406,10.952614047455674,-0.015329609018372992
2023-03-22,58684,58515,58772,58380,10090,0.28,10.979922396259534,10.956885200217437,0.0027985411254736192
2023-03-23,59436,58769,59490,58769,13200,1.28,10.992655382376238,10.963232524988099,0.012732986116704481
2023-03-24,59226,59410,59892,59141,15160,-0.35,10.989115913645943,10.969469688833343,-0.0035394687302954253
2023-03-27,58496,59257,59257,58401,12460,-1.23,10.976713654813821,10.974194015887107,-0.01240225883212176
2023-03-28,58986,58657,59051,58463,8910,0.84,10.985055406594979,10.978372890048036,0.008341751781157924
2023-03-29,58997,58899,59089,58665,8700,0.02,10.985241874137454,10.980458191414485,0.00018646754247519937
2023-03-30,59389,59044,59456,58891,2690,0.66,10.991864303016657,10.983272241190356,0.006622428879202502
2023-03-31,59314,59312,59670,59247,890,-0.13,10.990600644811217,10.984762084716829,-0.0012636582054401657
2023-04-03,59600,59750,59760,59031,290,0.48,10.995410853053441,10.987113173371702,0.004810208242224334
2023-04-04,60435,59558,60625,59558,160,1.4,11.009323686293557,10.988790119524111,0.013912833240116385
2023-04-05,60366,60599,60949,60100,350,-0.11,11.008181311520106,10.990100773471418,-0.001142374773451138
2023-04-06,60276,60500,60580,60075,10850,-0.15,11.006689293538045,10.992564560005084,-0.0014920179820610002
2023-04-10,59867,60012,60200,59730,10300,-0.68,10.999880714095356,10.99422775315807,-0.006808579442688867
2023-04-11,60281,59980,60350,59961,9790,0.69,11.006772241852998,10.995404158114466,0.006891527757641569
2023-04-12,60404,60390,60822,60151,14070,0.2,11.008810606895679,10.997045382551944,0.0020383650426811784
2023-04-13,60987,60498,61142,60461,14930,0.97,11.018416005689174,11.000520578458222,0.009605398793494757
2023-04-14,60145,60986,60986,59918,14070,-1.38,11.004513592428173,11.002142093944322,-0.01390241326100039
2023-04-17,60051,60050,60444,59764,13500,-0.16,11.002949480158815,11.003617727779435,-0.0015641122693583753
2023-04-18,60331,60050,60499,60007,11380,0.47,11.007601346798845,11.004929148094618,0.0046518666400299225
2023-04-19,60172,60323,60384,59627,17270,-0.26,11.004962406817715,11.00612596159516,-0.002638939981130406
2023-04-20,60389,59932,60549,59932,10300,0.36,11.008562248131891,11.00722191118503,0.0035998413141768992
2023-04-21,59810,60311,60373,59565,17110,-0.96,10.998928150038603,11.006355616497117,-0.009634098093288301
2023-04-24,59928,59652,59978,59575,8500,0.2,11.000899120627718,11.005748767256085,0.0019709705891148843
2023-04-25,60123,59980,60195,59701,11510,0.33,11.004147742821537,11.005536971363043,0.0032486221938192728
2023-04-26,59849,60085,60300,59805,10020,-0.46,10.99958000240877,11.005511912055828,-0.004567740412767307
2023-04-27,59913,60100,60248,59605,9710,0.11,11.000648788936923,11.00500162431282,0.0010687865281528985
2023-04-28,60057,59888,60124,59741,7030,0.24,11.003049390239825,11.004521522924833,0.0024006013029023165
2023-05-01,59979,60170,60449,59900,1490,-0.13,11.001749779939942,11.003132670779065,-0.001299610299883014
2023-05-02,60787,60050,60861,59900,710,1.35,11.01513122930293,11.00401747385196,0.013381449362988462
2023-05-03,61073,60925,61146,60700,190,0.47,11.019825148966754,11.005423779585955,0.00469391966382382
2023-05-04,61683,61374,61898,61150,180,1.0,11.029763645186712,11.007270637784943,0.009938496219957571
2023-05-05,60799,61899,61899,60200,110,-1.43,11.015328620450578,11.008134488921016,-0.014435024736133784
2023-05-08,60916,60750,61042,60750,9010,0.19,11.017251144971581,11.008858563657656,0.001922524521003055
2023-05-09,61359,60916,61390,60906,11890,0.73,11.024497138646277,11.010989312708295,0.007245993674695583
2023-05-10,61207,61265,61571,60957,16020,-0.25,11.022016841044596,11.012749122743037,-0.002480297601680448
2023-05-11,60886,61228,61450,60801,18620,-0.52,11.016758542212896,11.013800022692315,-0.005258298831700259
2023-05-12,60843,60849,61031,60532,14970,-0.07,11.016052054822241,11.015172693726774,-0.0007064873906550417
2023-05-15,60987,60740,61081,60740,7710,0.24,11.018416005689174,11.016653295122794,0.0023639508669326403
2023-05-16,60280,60938,60980,60200,14190,-1.16,11.006755652740432,11.016962150331176,-0.011660352948741348
2023-05-17,60189,60389,60420,60010,9460,-0.15,11.00524489034831,11.017253409531873,-0.0015107623921224445
2023-05-18,59758,60148,60170,59621,12490,-0.72,10.998058352044518,11.015830669760339,-0.007186538303791679
2023-05-19,60389,59748,60492,59748,12690,1.06,11.008562248131891,11.014892094690767,0.010503896087373121
2023-05-22,60271,60485,60510,60140,7430,-0.2,11.006606338342099,11.012962319120383,-0.0019559097897925426
2023-05-23,60220,60033,60271,59774,11250,-0.08,11.005759802035724,11.012164917585812,-0.0008465363063745457
2023-05-24,59918,60288,60395,59797,10440,-0.5,11.000732239796932,11.01078834215459,-0.005027562238792527
2023-05-25,59493,59752,60000,59411,11030,-0.71,10.99361393755394,11.008214742063563,-0.007118302242991703
2023-05-26,59430,59570,59690,59301,9040,-0.11,10.992554428360707,11.005759541006574,-0.0010595091932330547
2023-05-29,59358,59450,59599,59250,8790,-0.12,10.991342184551277,11.003641511201437,-0.0012122438094301913
2023-05-30,59845,58900,59946,58900,3450,0.82,10.999513165307471,11.00226327040854,0.008170980756194268
